player_id,player_display_name,position,recent_team,season,week,receptions,targets,receiving_yards,receiving_tds,receiving_air_yards,receiving_yards_after_catch,receiving_first_downs,racr,target_share,air_yards_share,wopr,fantasy_points,fantasy_points_ppr
00-0032725,Stephen Anderson,TE,HOU,2016,11,1.0,1.64,8.454545,0.09,8.818182,3.5454545,0.54545456,0.97231406,0.046540435,0.028707173,0.08990567,1.3909091,2.3909092
00-0032725,Stephen Anderson,TE,HOU,2017,14,1.79,3.71,24.428572,0.07,32.857143,9.428572,1.2142857,2.1301425,0.10529386,0.094193384,0.22387616,2.8714285,4.6571426
00-0032725,Stephen Anderson,TE,LAC,2020,3,2.67,3.67,35.333332,0.0,14.666667,26.666666,2.3333333,2.6108036,0.106759906,0.06279573,0.20409687,3.5333333,6.2
00-0032725,Stephen Anderson,TE,LAC,2021,11,1.45,1.73,15.0,0.09,6.090909,10.454545,0.8181818,1.9165289,0.04554232,0.019327534,0.08184275,2.0454545,3.5
00-0032725,Stephen Anderson,TE,ARI,2022,5,0.6,1.4,1.8,0.0,7.2,1.2,0.0,1.6,0.034011416,0.02738694,0.070187986,0.17999999,0.78000003
00-0032728,Tevin Jones,WR,PIT,2019,4,1.0,2.5,15.25,0.0,31.0,2.75,0.25,0.51341724,0.0851245,0.09741162,0.19587488,1.525,2.525
00-0032739,Wendall Williams,WR,HOU,2016,2,2.0,3.5,37.5,0.0,49.5,4.5,1.5,0.7901046,0.07446808,0.13276821,0.20463988,3.75,5.75
00-0032741,Peyton Barber,RB,TB,2016,9,0.56,0.67,3.1111112,0.0,2.1111112,1.5555556,0.11111111,0.6315789,0.06994048,0.024296675,0.12191839,3.4555554,4.0111113
00-0032741,Peyton Barber,RB,TB,2017,11,1.45,1.73,10.363636,0.0,1.6363636,10.272727,0.36363637,0.47997835,0.080525264,0.0032212243,0.123042755,6.336364,7.790909
00-0032741,Peyton Barber,RB,TB,2018,16,1.25,1.81,5.75,0.06,2.5,4.0,0.25,0.7392857,0.05418462,0.0074560125,0.08649614,8.14375,9.39375
00-0032741,Peyton Barber,RB,TB,2019,16,1.0,1.5,7.1875,0.06,1.875,7.375,0.25,0.6400794,0.059754036,0.0070991083,0.09460043,6.28125,7.28125
00-0032741,Peyton Barber,RB,WAS,2020,14,0.29,0.5,0.85714287,0.0,0.071428575,0.78571427,0.071428575,0.94166666,0.03785485,-0.0017911355,0.05552848,3.642857,3.9285715
00-0032741,Peyton Barber,RB,LV,2021,9,1.11,1.44,7.4444447,0.0,2.2222223,8.111111,0.33333334,-0.32962963,0.058803834,0.0044161803,0.091297075,4.4333334,5.5444446
00-0032745,Alan Cross,TE,TB,2016,9,0.67,1.11,4.2222223,0.11,4.6666665,1.2222222,0.33333334,1.1517094,0.03286187,0.014114865,0.05917321,1.0888889,1.7555556
00-0032745,Alan Cross,TE,TB,2017,5,1.0,1.2,11.6,0.0,8.2,5.0,0.6,4.6150537,0.033822827,0.023832098,0.067416705,1.16,2.1599998
00-0032745,Alan Cross,TE,TB,2018,4,0.5,1.25,2.25,0.0,3.0,1.75,0.25,0.375,0.03297485,0.009023804,0.05577894,0.22500001,0.725
00-0032760,Josh Doctson,WR,WAS,2016,2,1.0,3.0,33.0,0.0,56.5,7.5,0.5,0.77403843,0.06844609,0.12701218,0.19157766,3.3,4.2999997
00-0032760,Josh Doctson,WR,WAS,2017,15,2.33,5.2,33.466667,0.4,71.6,8.733334,1.6666666,0.4676678,0.15596186,0.26798812,0.42153448,5.653333,7.9866667
00-0032760,Josh Doctson,WR,WAS,2018,15,2.93,5.2,35.466667,0.13,75.333336,8.8,2.0666666,0.56298125,0.1731232,0.29936817,0.4692425,4.346667,7.28
00-0032764,Derrick Henry,RB,TEN,2016,14,0.93,1.07,9.785714,0.0,1.4285715,8.857142,0.42857143,4.953125,0.068150625,0.009959811,0.1091978,6.6214285,7.55
00-0032764,Derrick Henry,RB,TEN,2017,18,0.89,1.28,10.666667,0.06,2.3888888,9.666667,0.2777778,1.0056819,0.066575736,0.01235734,0.108513735,8.555555,9.444445
00-0032764,Derrick Henry,RB,TEN,2018,16,0.94,1.12,6.1875,0.0,-0.8125,7.1875,0.25,-0.40069443,0.057379868,-0.0032646586,0.083784536,11.6475,12.585
00-0032764,Derrick Henry,RB,TEN,2019,18,1.28,1.61,12.611111,0.11,-3.5,15.277778,0.2777778,-2.893092,0.07316747,-0.018750785,0.09662566,18.856667,20.134445
00-0032764,Derrick Henry,RB,TEN,2020,17,1.29,2.0,7.352941,0.0,-1.5294118,7.9411764,0.23529412,0.62007576,0.084529966,-0.01246471,0.11806965,18.77647,20.07059
00-0032764,Derrick Henry,RB,TEN,2021,9,2.0,2.22,17.11111,0.0,-0.33333334,17.777779,0.7777778,0.44814822,0.10253871,-0.011958534,0.14543709,20.833334,22.833334
00-0032764,Derrick Henry,RB,TEN,2022,16,2.06,2.56,24.875,0.0,0.25,24.125,0.6875,-2.2325964,0.11794171,0.003695644,0.1794995,16.86,18.9225
00-0032765,Michael Thomas,WR,NO,2016,15,6.13,8.07,75.8,0.6,64.066666,32.2,4.133333,1.3433555,0.1955428,0.22466888,0.4505824,10.913333,17.046667
00-0032765,Michael Thomas,WR,NO,2017,18,6.61,9.5,81.166664,0.39,91.77778,27.222221,4.5555553,0.94584787,0.28821695,0.42025125,0.7265013,10.45,17.061111
00-0032765,Michael Thomas,WR,NO,2018,18,7.83,9.44,89.55556,0.56,75.55556,32.444443,4.611111,1.2440679,0.28871387,0.33756697,0.6693677,12.066667,19.9
00-0032765,Michael Thomas,WR,NO,2019,17,9.18,11.35,105.588234,0.53,92.17647,34.764706,5.5882354,1.2645981,0.32515657,0.40584302,0.77182496,13.682353,22.858824
00-0032765,Michael Thomas,WR,NO,2020,9,5.0,7.33,56.77778,0.11,68.333336,11.888889,3.1111112,0.7395868,0.26889327,0.41977197,0.6971803,6.3555555,11.355556
00-0032765,Michael Thomas,WR,NO,2022,3,5.33,7.33,57.0,1.0,79.0,7.0,4.3333335,0.8230192,0.20106837,0.19533399,0.43833634,11.700001,17.033333
00-0032775,Demarcus Robinson,WR,KC,2017,11,2.27,3.91,24.454546,0.09,40.909092,5.5454545,1.5454545,0.97158253,0.11740902,0.15523815,0.28478023,2.990909,5.263636
00-0032775,Demarcus Robinson,WR,KC,2018,15,1.53,2.27,21.0,0.27,27.533333,7.733333,0.8666667,1.1310902,0.06288203,0.082108006,0.15179865,3.7,5.233333
00-0032775,Demarcus Robinson,WR,KC,2019,17,2.06,3.59,28.470589,0.24,44.35294,7.2941175,1.1764706,0.7524641,0.10007828,0.12954767,0.24080078,4.2588234,6.317647
00-0032775,Demarcus Robinson,WR,KC,2020,17,2.76,3.76,28.882353,0.18,35.294117,10.411765,1.6470588,0.959665,0.10004996,0.13696954,0.2459536,3.8294117,6.5941176
00-0032775,Demarcus Robinson,WR,KC,2021,17,1.71,2.94,20.0,0.18,29.117647,5.2941175,0.9411765,0.88009,0.0751852,0.10582369,0.18685438,3.0588236,4.764706
00-0032775,Demarcus Robinson,WR,BAL,2022,17,2.94,4.59,29.82353,0.18,42.0,9.705882,1.4117647,0.66994286,0.16096905,0.2065938,0.38606924,3.9235294,6.8647056
00-0032778,Tajae Sharpe,WR,TEN,2016,16,2.56,5.19,32.625,0.12,68.0625,5.625,1.6875,0.4416339,0.158903,0.21321338,0.38760385,4.01875,6.58125
00-0032778,Tajae Sharpe,WR,TEN,2018,14,1.86,3.36,22.571428,0.14,35.92857,5.928571,1.5714285,0.46121132,0.122408874,0.18821114,0.3153611,3.2285714,5.0857143
00-0032778,Tajae Sharpe,WR,TEN,2019,16,1.62,2.56,20.9375,0.25,36.25,3.75,1.3125,0.6592666,0.10049657,0.14955334,0.2554322,3.59375,5.21875
00-0032778,Tajae Sharpe,WR,MIN,2020,3,0.0,1.0,0.0,0.0,37.333332,0.0,0.0,0.0,0.03060908,0.13945578,0.14353266,0.0,0.0
00-0032778,Tajae Sharpe,WR,ATL,2021,14,1.79,2.64,16.428572,0.0,24.785715,4.928571,1.0,0.7164114,0.07910921,0.11630366,0.20007637,1.6428572,3.4285715
00-0032780,Jordan Howard,RB,CHI,2016,15,1.93,3.33,19.866667,0.07,3.7333333,18.933332,0.8,-4.3993926,0.10646082,0.014208175,0.16963695,13.406667,15.34
00-0032780,Jordan Howard,RB,CHI,2017,16,1.44,2.0,7.8125,0.0,-1.625,9.8125,0.25,-3.6162338,0.10003303,-0.01246395,0.14132477,11.04375,12.48125
00-0032780,Jordan Howard,RB,CHI,2018,17,1.18,1.65,8.529411,0.0,1.2352941,7.470588,0.4117647,1.6716518,0.05461903,0.004192995,0.08486364,9.617647,10.794118
00-0032780,Jordan Howard,RB,PHI,2019,9,1.11,1.56,7.6666665,0.11,0.11111111,7.6666665,0.33333334,-6.25,0.06615714,-0.0034822077,0.09679816,11.266666,12.377778
00-0032780,Jordan Howard,RB,MIA,2020,7,0.14,0.14,-0.42857143,0.0,-0.5714286,0.0,0.0,0.75,0.022222223,-0.011730205,0.02512219,4.242857,4.385714
00-0032780,Jordan Howard,RB,PHI,2021,8,0.38,0.75,3.25,0.0,0.625,3.125,0.25,-6.9166665,0.06870432,0.008294755,0.1088628,7.65,8.025001
00-0032780,Jordan Howard,RB,NO,2022,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,0.1,0.1
00-0032782,Wendell Smallwood,RB,PHI,2016,12,0.5,1.08,4.5833335,0.0,0.083333336,4.1666665,0.083333336,0.5740741,0.056734007,-0.0023423699,0.08346135,3.8916667,4.3916664
00-0032782,Wendell Smallwood,RB,PHI,2017,8,1.62,2.25,12.875,0.0,2.625,10.875,0.75,2.3469388,0.08124078,0.016147317,0.13316429,4.2125,5.8375
00-0032782,Wendell Smallwood,RB,PHI,2018,15,2.07,2.6,17.066668,0.13,-0.06666667,17.933332,0.73333335,-3.6903303,0.07937252,-0.0039904807,0.11626543,6.4866667,8.553333
00-0032782,Wendell Smallwood,RB,WAS,2019,11,0.82,1.18,5.818182,0.0,2.5454545,4.5454545,0.36363637,-0.20654763,0.0765262,0.018742885,0.12790932,1.3181818,2.1363635
00-0032782,Wendell Smallwood,RB,WAS,2021,2,2.0,2.5,11.0,0.0,1.5,7.0,0.0,-0.6666666,0.07745098,0.0057051443,0.12017007,2.35,4.35
00-0032791,Jakeem Grant,WR,MIA,2016,3,0.0,0.33,0.0,0.0,-1.0,0.0,0.0,0.0,0.03448276,-0.01863354,0.03868066,2.0333333,2.0333333
00-0032791,Jakeem Grant,WR,MIA,2017,9,1.44,2.44,22.555555,0.22,24.333334,16.0,1.0,1.2888012,0.073924914,0.09587161,0.1779975,3.722222,5.1666665
00-0032791,Jakeem Grant,WR,MIA,2018,10,2.1,3.4,26.8,0.2,27.5,14.0,1.3,2.738143,0.11869939,0.107305646,0.25316304,5.13,7.23
00-0032791,Jakeem Grant,WR,MIA,2019,9,2.11,3.67,18.222221,0.0,45.11111,9.666667,1.0,0.30618224,0.10019858,0.12040258,0.23457967,3.211111,5.322222
00-0032791,Jakeem Grant,WR,MIA,2020,14,2.57,3.86,26.642857,0.07,40.5,12.285714,1.5714285,0.9338019,0.119996265,0.14690869,0.28283048,3.6642857,6.2357144
00-0032791,Jakeem Grant,WR,MIA,2021,7,1.57,2.43,18.857143,0.29,11.428572,14.714286,1.0,1.1439255,0.077384,0.05342825,0.15347578,4.642857,6.214286
00-0032795,Cody Core,WR,CIN,2016,6,2.83,4.5,33.333332,0.0,32.5,19.666666,1.1666666,2.9739301,0.13892815,0.14224721,0.30796525,3.3333333,6.1666665
00-0032795,Cody Core,WR,CIN,2017,2,0.0,2.0,0.0,0.0,66.0,0.0,0.0,0.0,0.06896552,0.2744789,0.2955835,0.0,0.0
00-0032795,Cody Core,WR,CIN,2018,10,1.3,2.8,16.0,0.1,36.7,3.6,0.7,0.49476352,0.0951526,0.15823707,0.25349486,2.4,3.7
00-0032795,Cody Core,WR,NYG,2019,1,3.0,5.0,28.0,0.0,32.0,3.0,2.0,0.875,0.11363637,0.08913649,0.23285009,2.8,5.8
00-0032801,Daniel Braverman,WR,CHI,2016,2,0.0,1.0,0.0,0.0,11.0,0.0,0.0,0.0,0.027252907,0.021868788,0.05618751,0.0,0.0
00-0032804,Daniel Lasco,RB,NO,2016,3,0.67,1.33,3.6666667,0.0,0.0,4.3333335,0.0,0.49999994,0.048611112,0.0036108252,0.075444244,1.4333333,2.1
00-0032813,Elijhaa Penny,RB,ARI,2017,7,0.57,0.86,5.428571,0.0,-0.42857143,5.857143,0.2857143,-1.4133333,0.035063073,-0.0043918435,0.04952032,4.0285716,4.6
00-0032813,Elijhaa Penny,RB,NYG,2018,9,0.89,1.0,5.5555553,0.0,0.22222222,5.6666665,0.11111111,-0.7047619,0.046798047,-0.00048607268,0.069856815,0.8333334,1.7222222
00-0032813,Elijhaa Penny,RB,NYG,2019,8,0.25,0.5,1.125,0.0,-1.25,2.75,0.0,-0.5,0.041507024,-0.010186707,0.05512984,1.35,1.6
00-0032813,Elijhaa Penny,RB,NYG,2020,6,0.33,0.5,3.3333333,0.0,0.6666667,2.6666667,0.16666667,3.3333333,0.028647758,0.004367062,0.04602858,0.5833334,0.9166666
00-0032813,Elijhaa Penny,RB,NYG,2021,11,0.82,1.18,2.7272727,0.09,-0.36363637,3.2727273,0.36363637,-2.357143,0.05778543,-0.0097616,0.079845026,2.4454546,3.2636364
00-0032839,Hunter Sharp,WR,DEN,2017,3,1.67,3.0,18.0,0.33,25.333334,7.6666665,0.6666667,0.93333334,0.0961039,0.13674287,0.23987585,3.8,5.4666667
00-0032841,Paul Turner,WR,PHI,2016,3,3.0,4.67,42.0,0.0,46.666668,17.333334,2.0,0.9334284,0.08994495,0.12165933,0.22007896,4.2,7.2
00-0032844,Brandon Burks,RB,NYJ,2016,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,-0.4,-0.4
00-0032864,Alex Ellis,TE,JAX,2016,3,1.0,1.33,3.6666667,0.0,3.6666667,1.3333334,0.0,0.47619048,0.03800779,0.011743224,0.06523194,0.36666667,1.3666667
00-0032881,Tommylee Lewis,WR,NO,2016,5,1.4,2.2,15.2,0.0,15.2,4.0,0.8,0.617288,0.048844397,0.041721225,0.102471456,1.74,3.14
00-0032881,Tommylee Lewis,WR,NO,2017,10,1.0,1.5,11.6,0.1,15.2,5.2,0.4,0.54590774,0.053124446,0.08031421,0.13590662,1.86,2.86
00-0032881,Tommylee Lewis,WR,NO,2018,5,0.6,0.8,12.0,0.2,13.4,0.2,0.6,0.7592592,0.03774317,0.0811557,0.11342375,2.2,2.8
00-0032881,Tommylee Lewis,WR,NO,2020,4,0.25,0.75,1.25,0.0,9.5,0.0,0.0,0.33333334,0.027240101,0.04473967,0.07217792,0.475,0.725
00-0032881,Tommylee Lewis,WR,MIA,2021,1,1.0,2.0,7.0,0.0,6.0,11.0,1.0,1.1666666,0.07692308,0.030456852,0.13670442,0.7,1.7
00-0032902,Kenneth Farrow,RB,LAC,2016,10,1.3,1.6,7.0,0.0,-1.4,8.1,0.2,1.6760684,0.09232602,-0.0053590755,0.13473767,2.42,3.72
00-0032926,K.J. Brent,WR,IND,2017,1,0.0,1.0,0.0,0.0,13.0,0.0,0.0,0.0,0.041666668,0.083333336,0.12083333,0.0,0.0
00-0032935,Johnny Holton,WR,LV,2016,7,0.29,0.71,4.857143,0.0,11.571428,2.0,0.2857143,0.3125,0.031058114,0.05980687,0.08845198,0.8142857,1.1
00-0032935,Johnny Holton,WR,LV,2017,7,1.29,2.57,31.142857,0.43,59.0,5.714286,0.71428573,0.63540566,0.074543126,0.18688163,0.24263184,5.1142855,6.3999996
00-0032935,Johnny Holton,WR,LV,2018,1,0.0,1.0,0.0,0.0,45.0,0.0,0.0,0.0,0.030303031,0.15100671,0.15115924,0.0,0.0
00-0032935,Johnny Holton,WR,PIT,2019,8,0.38,1.88,2.625,0.0,47.625,1.25,0.125,0.025091575,0.057955414,0.18963899,0.21968041,0.375,0.75
00-0032937,Max McCaffrey,WR,JAX,2017,1,1.0,1.0,4.0,0.0,-1.0,5.0,0.0,0.0,0.071428575,-0.00877193,0.10100251,0.4,1.4
00-0032940,DeAndre Washington,RB,LV,2016,14,1.21,1.71,8.214286,0.0,0.5,8.214286,0.2857143,-0.521978,0.052488837,0.0009770875,0.079417214,4.9857144,6.2
00-0032940,DeAndre Washington,RB,LV,2017,15,2.27,3.0,13.133333,0.07,2.6,11.0,0.93333334,0.0055402857,0.09137439,0.00947942,0.14369717,3.4,5.6666665
00-0032940,DeAndre Washington,RB,LV,2018,8,0.12,0.12,1.125,0.0,0.25,0.875,0.0,4.5,0.030303031,0.0067114094,0.050152533,1.3000001,1.4250001
00-0032940,DeAndre Washington,RB,LV,2019,16,2.25,2.56,18.25,0.0,3.375,15.375,0.625,0.7878837,0.0926002,0.020784086,0.15344915,5.36875,7.61875
00-0032940,DeAndre Washington,RB,KC,2020,4,1.25,2.5,7.5,0.0,6.5,5.75,0.5,4.5694447,0.08560944,0.020205291,0.14255786,3.0249999,4.275
00-0032945,Duke Williams,WR,BUF,2019,5,3.2,5.8,43.0,0.2,72.4,11.0,2.2,0.86771667,0.15653953,0.2369586,0.4006803,5.5,8.7
00-0032951,Laquon Treadwell,WR,MIN,2016,2,0.5,1.5,7.5,0.0,29.5,0.0,0.5,0.5,0.033776596,0.0946715,0.11693494,0.75,1.25
00-0032951,Laquon Treadwell,WR,MIN,2017,14,1.43,2.57,14.285714,0.0,30.642857,4.142857,0.85714287,0.8082464,0.074924566,0.116486,0.19392705,1.4285715,2.857143
00-0032951,Laquon Treadwell,WR,MIN,2018,15,2.33,3.53,20.133333,0.07,21.333334,8.0,1.0666667,1.6227809,0.092622355,0.08040855,0.19521952,2.4133334,4.7466664
00-0032951,Laquon Treadwell,WR,MIN,2019,9,1.0,1.78,20.444445,0.11,21.11111,6.3333335,0.8888889,0.7721534,0.05902222,0.08939671,0.15111102,2.711111,3.711111
00-0032951,Laquon Treadwell,WR,ATL,2020,4,1.5,1.75,12.25,0.5,9.75,3.25,1.0,1.4235389,0.046019398,0.03636418,0.094484024,4.225,5.7250004
00-0032951,Laquon Treadwell,WR,JAX,2021,12,2.75,4.25,36.166668,0.08,51.083332,10.166667,1.8333334,0.67431706,0.13013695,0.20646034,0.33972767,4.116667,6.866667
00-0032951,Laquon Treadwell,WR,SEA,2022,3,2.0,3.33,14.0,0.0,17.333334,3.6666667,1.0,0.89868283,0.09422204,0.06577404,0.18737489,1.4,3.4
00-0032959,Charone Peake,WR,NYJ,2016,11,1.73,3.18,16.90909,0.0,28.818182,6.4545455,0.6363636,1.173382,0.09512238,0.09544006,0.20949163,1.6909091,3.418182
00-0032959,Charone Peake,WR,NYJ,2017,1,1.0,1.0,3.0,0.0,2.0,1.0,1.0,1.5,0.041666668,0.012345679,0.07114197,0.3,1.3
00-0032959,Charone Peake,WR,NYJ,2018,3,0.67,1.0,8.333333,0.0,10.666667,1.3333334,0.6666667,0.8,0.031370852,0.043081865,0.077213585,0.8333333,1.5
00-0032964,Byron Marshall,RB,PHI,2016,2,1.5,2.5,5.0,0.0,1.0,6.5,0.5,-0.15151516,0.0589701,-0.005149843,0.08485026,3.6999998,5.2
00-0032964,Byron Marshall,RB,WAS,2017,3,2.0,2.67,12.0,0.0,-5.0,17.0,0.0,1.3333333,0.116666675,-0.042813383,0.14503063,2.2666667,4.266667
00-0032964,Byron Marshall,RB,WAS,2018,4,1.0,1.5,7.5,0.0,2.5,7.0,0.25,-0.5208333,0.054545645,0.010318621,0.0890415,0.975,1.9749999
00-0032966,Corey Coleman,WR,CLE,2016,10,3.3,7.3,41.3,0.3,101.4,9.7,1.7,0.47322425,0.2262649,0.33827206,0.5761878,6.03,9.33
00-0032966,Corey Coleman,WR,CLE,2017,9,2.56,6.44,33.88889,0.22,87.22222,6.4444447,1.8888888,0.37089238,0.20024806,0.26785672,0.4878718,4.7222223,7.2777777
00-0032966,Corey Coleman,WR,NYG,2018,6,0.83,1.33,11.833333,0.0,16.666666,1.3333334,0.8333333,0.64920634,0.044912722,0.07690682,0.12120386,1.2666667,2.1
00-0032972,Devontae Booker,RB,DEN,2016,16,1.94,2.81,16.5625,0.06,3.875,15.8125,0.5,0.8506625,0.08459639,0.013789192,0.13654701,6.98125,8.91875
00-0032972,Devontae Booker,RB,DEN,2017,13,2.31,2.92,21.153847,0.0,5.8461537,17.76923,1.0,1.7400463,0.08474034,0.018510345,0.14006776,4.723077,7.0307693
00-0032972,Devontae Booker,RB,DEN,2018,16,2.38,3.19,17.1875,0.0,4.8125,15.125,0.5625,1.7458935,0.093834706,0.026441174,0.15926088,3.1125,5.4874997
00-0032972,Devontae Booker,RB,DEN,2019,6,1.0,1.5,9.5,0.0,6.0,7.3333335,0.16666667,2.9990478,0.06418636,0.033930458,0.12003086,1.1,2.1000001
00-0032972,Devontae Booker,RB,LV,2020,15,1.13,1.4,5.6,0.0,0.46666667,5.4,0.13333334,1.6272727,0.057698164,0.002717738,0.08844966,4.58,5.713333
00-0032972,Devontae Booker,RB,NYG,2021,16,2.5,2.81,16.75,0.06,-0.5,18.3125,0.6875,0.7081845,0.09524895,-0.0054193544,0.13907987,6.50625,9.006249
00-0032974,Jordan Payton,WR,CLE,2016,2,0.5,1.5,1.5,0.0,18.5,0.0,0.0,0.5,0.033613447,0.04522006,0.08207421,0.15,0.65
00-0032975,Jonathan Williams,RB,BUF,2016,8,0.12,0.25,0.0,0.0,0.125,0.25,0.0,0.0,0.0462963,0.0036155009,0.0719753,1.425,1.55
00-0032975,Jonathan Williams,RB,NO,2018,3,0.33,0.33,0.33333334,0.0,0.33333334,0.0,0.0,1.0,0.020408163,0.0036630037,0.033176348,0.033333335,0.36666667
00-0032975,Jonathan Williams,RB,IND,2019,4,1.25,1.25,14.75,0.0,-1.25,16.0,0.75,-3.520635,0.06654869,-0.013287634,0.09052169,8.85,10.1
00-0032975,Jonathan Williams,RB,DET,2020,1,4.0,4.0,21.0,0.0,-2.0,23.0,2.0,-10.5,0.0952381,-0.006060606,0.13861471,0.6,4.6
00-0032975,Jonathan Williams,RB,WAS,2021,5,0.8,1.2,5.6,0.0,-2.8,7.2,0.4,2.7916667,0.061735,-0.025108088,0.07502683,3.34,4.14
00-0032975,Jonathan Williams,RB,WAS,2022,7,1.0,1.43,5.714286,0.0,-0.14285715,5.428571,0.2857143,-4.1666665,0.12597261,0.0013458458,0.18990101,2.7428572,3.7428572
00-0032977,Rashard Higgins,WR,CLE,2016,10,0.6,1.2,7.7,0.0,13.8,3.1,0.5,0.7024242,0.032534964,0.044312734,0.07982136,0.77,1.37
00-0032977,Rashard Higgins,WR,CLE,2017,14,1.93,3.57,22.285715,0.14,33.142857,10.142858,0.9285714,0.9894899,0.09560297,0.09836099,0.21225715,2.9714284,4.9
00-0032977,Rashard Higgins,WR,CLE,2018,13,3.0,4.08,44.0,0.31,45.692307,11.230769,2.0769231,0.9450269,0.117968276,0.13996576,0.27492845,6.0923076,9.092308
00-0032977,Rashard Higgins,WR,CLE,2019,6,0.67,1.83,9.166667,0.17,19.333334,1.5,0.5,0.36805555,0.05302366,0.061506078,0.12258974,1.9166666,2.5833333
00-0032977,Rashard Higgins,WR,CLE,2020,14,3.14,4.71,51.07143,0.29,63.92857,7.571429,2.2142856,0.8251821,0.15913492,0.2754992,0.4315518,6.6785717,9.821428
00-0032977,Rashard Higgins,WR,CLE,2021,12,2.0,3.92,22.916666,0.08,45.0,3.9166667,1.3333334,0.51511127,0.1282941,0.17872888,0.31755134,2.7916667,4.7916665
00-0032980,Marcus Johnson,WR,PHI,2017,6,0.83,1.33,7.5,0.0,23.0,1.1666666,0.5,0.5921569,0.04443723,0.08267671,0.12452954,0.4166667,1.25
00-0032980,Marcus Johnson,WR,IND,2018,4,1.5,2.0,25.5,0.25,27.5,7.0,1.25,1.0350413,0.051502403,0.08423084,0.1362152,4.0,5.5
00-0032980,Marcus Johnson,WR,IND,2019,8,2.12,4.12,34.625,0.25,71.625,5.375,1.5,0.46748674,0.1407217,0.26696223,0.3979561,4.9625,7.0875
00-0032980,Marcus Johnson,WR,IND,2020,8,1.75,3.5,31.875,0.0,60.875,6.125,1.375,0.5216294,0.09583522,0.22651963,0.30231655,3.1875,4.9375
00-0032980,Marcus Johnson,WR,TEN,2021,7,1.29,2.71,22.857143,0.0,24.428572,13.571428,1.0,0.82226115,0.11886872,0.14879231,0.2824577,2.2571428,3.5428572
00-0032980,Marcus Johnson,WR,NYG,2022,6,1.67,3.83,19.333334,0.0,41.666668,6.0,1.1666666,0.59223485,0.12812293,0.21028727,0.33938548,1.9333333,3.6
00-0032986,J.P. Holtz,TE,CHI,2019,5,1.4,1.6,18.2,0.0,3.2,15.8,0.8,3.2133334,0.048809383,0.016941302,0.08507299,1.8199999,3.22
00-0032986,J.P. Holtz,TE,CHI,2020,1,0.0,1.0,0.0,0.0,6.0,0.0,0.0,0.0,0.04761905,0.035928145,0.09657827,0.0,0.0
00-0033006,Jaydon Mickens,WR,JAX,2017,4,1.5,2.75,19.25,0.5,20.5,9.75,1.0,0.76230156,0.103841126,0.11603381,0.23698536,6.425,7.925
00-0033006,Jaydon Mickens,WR,TB,2020,2,3.5,5.0,29.0,0.0,36.5,15.5,3.0,2.1019902,0.124390244,0.09986587,0.25649148,2.9,6.4
00-0033006,Jaydon Mickens,WR,JAX,2021,2,1.0,1.5,5.0,0.0,29.0,1.5,0.5,0.71428573,0.0492278,0.115198806,0.15448087,0.5,1.5
00-0033009,Tyler Boyd,WR,CIN,2016,16,3.38,5.06,37.6875,0.06,42.5625,12.5625,2.0625,1.425662,0.14767817,0.15579222,0.3305718,4.38125,7.75625
00-0033009,Tyler Boyd,WR,CIN,2017,10,2.2,3.2,22.5,0.2,20.5,9.1,1.4,1.2344078,0.093802966,0.07361655,0.19223604,3.45,5.65
00-0033009,Tyler Boyd,WR,CIN,2018,14,5.43,7.71,73.42857,0.5,72.0,29.857143,3.857143,1.2671682,0.22062337,0.26609617,0.5172024,10.364285,15.792857
00-0033009,Tyler Boyd,WR,CIN,2019,16,5.62,9.25,65.375,0.31,86.0625,21.75,3.1875,0.75562614,0.2518823,0.2839625,0.5765972,8.30625,13.93125
00-0033009,Tyler Boyd,WR,CIN,2020,15,5.27,7.33,56.066666,0.27,62.666668,23.333334,2.8666666,0.8340296,0.19998853,0.2295661,0.46067905,7.5759997,12.842667
00-0033009,Tyler Boyd,WR,CIN,2021,20,4.1,5.7,46.9,0.3,40.85,21.6,2.2,1.1461804,0.18507238,0.17460565,0.39983252,6.7070003,10.807
00-0033009,Tyler Boyd,WR,CIN,2022,19,3.37,4.68,44.789474,0.26,44.94737,13.842105,2.4210527,1.2214134,0.12764947,0.16949023,0.31011736,6.211579,9.58
00-0033025,Jalen Richard,RB,LV,2016,17,1.82,2.41,11.882353,0.12,8.058824,8.058824,0.47058824,-0.15083334,0.07667156,0.030846318,0.13659976,5.152941,6.9764705
00-0033025,Jalen Richard,RB,LV,2017,15,1.8,2.4,17.066668,0.07,3.6666667,15.133333,0.8666667,-3.4457998,0.0682366,0.011714179,0.11055482,4.0733333,5.8733335
00-0033025,Jalen Richard,RB,LV,2018,16,4.25,5.06,37.9375,0.0,8.4375,31.1875,1.4375,2.9386003,0.1673905,0.038923867,0.27833244,5.5375,9.7875
00-0033025,Jalen Richard,RB,LV,2019,16,2.25,2.69,20.1875,0.0,5.6875,14.75,0.9375,1.655561,0.092900395,0.033259187,0.16263202,2.925,5.175
00-0033025,Jalen Richard,RB,LV,2020,12,1.58,1.92,11.5,0.0,4.0833335,8.083333,0.41666666,3.3733335,0.06722276,0.02028864,0.11503618,2.675,4.258333
