division_matchup,team_home_favorite,schedule_week_1,schedule_sunday,schedule_month,team_home_elo_pre,team_away_elo_pre,score_avg_pts_for_roll.home,score_avg_pts_against_roll.home,score_avg_pts_for_roll.away,score_avg_pts_against_roll.away,weather_cold,weather_wind_bad,weather_rain,weather_snow,weather_fog,team_offense_type.home_strong,team_offense_type.home_weak,team_defense_type.home_strong,team_defense_type.home_weak,team_offense_type.away_strong,team_offense_type.away_weak,team_defense_type.away_strong,team_defense_type.away_weak
False,True,False,True,9,928.0646937895297,1033.313465888192,25.0,19.5,28.0,34.5,False,False,False,False,False,True,False,False,False,True,False,False,True
True,True,False,True,10,928.0646937895297,1076.5538265063985,27.333333333333332,18.833333333333332,23.333333333333332,24.166666666666668,False,False,False,False,False,True,False,False,False,False,False,False,True
False,True,False,True,10,928.0646937895297,946.4051184618754,31.166666666666668,16.833333333333332,10.0,30.333333333333332,False,False,False,False,False,True,False,True,False,False,True,False,True
False,True,False,False,10,928.0646937895297,1068.7992637049115,29.0,15.333333333333334,25.666666666666668,18.666666666666668,False,False,False,False,False,True,False,True,False,True,False,False,False
True,True,False,True,11,928.0646937895297,888.3340018894845,24.5,17.333333333333332,18.0,21.166666666666668,False,False,False,False,False,True,False,True,False,False,False,False,False
True,True,False,False,12,928.0646937895297,1020.720023407636,23.5,23.333333333333332,26.5,24.5,False,False,False,False,False,False,False,False,False,True,False,False,True
False,True,False,False,12,928.0646937895297,974.0195567854328,19.5,25.166666666666668,29.166666666666668,17.166666666666668,False,False,False,False,False,False,False,False,True,True,False,True,False
True,True,False,True,1,928.0646937895297,1050.066045486323,23.166666666666668,27.333333333333332,31.0,23.333333333333332,False,False,False,False,False,False,False,False,True,True,False,False,False
False,False,False,True,9,928.0646937895297,1177.08966053594,19.166666666666668,31.666666666666668,35.166666666666664,27.166666666666668,False,False,False,False,False,False,False,False,True,True,False,False,True
True,False,False,True,9,928.0646937895297,1020.720023407636,21.333333333333332,30.166666666666668,22.333333333333332,22.333333333333332,False,False,False,False,False,False,False,False,True,False,False,False,False
False,False,False,True,10,928.0646937895297,1056.1827456266903,19.333333333333332,26.166666666666668,25.0,19.833333333333332,False,False,False,False,False,False,False,False,True,True,False,False,False
True,True,False,False,10,928.0646937895297,1053.9666878730643,22.5,22.0,24.666666666666668,29.0,False,False,False,False,False,False,False,False,False,True,False,False,True
True,True,False,True,11,928.0646937895297,1050.066045486323,23.5,25.666666666666668,32.333333333333336,25.0,False,False,False,False,False,False,False,False,True,True,False,False,True
True,False,False,False,11,928.0646937895297,1076.5538265063985,22.5,28.833333333333332,27.5,21.166666666666668,False,False,False,False,False,False,False,False,True,True,False,False,False
False,False,False,True,11,928.0646937895297,979.7382961995212,25.0,29.833333333333332,21.666666666666668,24.333333333333332,False,False,False,False,False,True,False,False,True,False,False,False,True
False,False,False,False,12,928.0646937895297,1036.365276301752,20.166666666666668,28.666666666666668,20.166666666666668,15.5,False,False,False,False,False,False,False,False,True,False,False,True,False
False,False,False,True,12,928.0646937895297,1025.007351001097,17.5,25.0,17.333333333333332,23.333333333333332,False,False,False,False,False,False,True,False,True,False,True,False,False
False,False,False,True,9,928.0646937895297,916.5085964025061,17.833333333333332,25.333333333333332,20.5,27.0,False,False,False,False,False,False,True,False,True,False,False,False,True
False,False,False,True,9,928.0646937895297,1065.4695872311397,20.0,24.0,22.5,16.166666666666668,False,False,False,False,False,False,False,False,False,False,False,True,False
False,False,False,True,10,928.0646937895297,1019.7978599255318,20.166666666666668,29.0,17.166666666666668,22.833333333333332,False,False,False,False,False,False,False,False,True,False,True,False,False
False,False,False,True,10,928.0646937895297,1071.189207996572,17.833333333333332,27.0,25.0,14.666666666666666,False,False,False,False,False,False,True,False,True,True,False,True,False
True,False,False,True,11,928.0646937895297,952.9721326724367,14.666666666666666,26.833333333333332,21.166666666666668,23.333333333333332,False,False,False,False,False,False,True,False,True,False,False,False,False
True,False,False,True,11,928.0646937895297,1020.720023407636,14.833333333333334,26.5,20.0,21.0,False,False,False,False,False,False,True,False,True,False,False,False,False
True,False,False,True,12,928.0646937895297,1076.5538265063985,18.0,27.166666666666668,34.5,15.666666666666666,False,False,False,False,False,False,False,False,True,True,False,True,False
True,False,False,True,1,928.0646937895297,1050.066045486323,23.0,28.5,22.5,25.5,False,False,False,False,False,False,False,False,True,False,False,False,True
True,True,False,True,9,928.0646937895297,1020.720023407636,28.166666666666668,28.0,21.666666666666668,26.333333333333332,False,False,False,False,False,True,False,False,True,False,False,False,True
False,True,False,True,9,952.9721326724367,1056.1827456266903,17.833333333333332,27.5,21.5,24.5,False,False,False,False,False,False,True,False,True,False,False,False,True
False,False,False,True,10,952.9721326724367,911.7988128822509,19.833333333333332,31.5,24.0,27.833333333333332,False,False,False,False,False,False,False,False,True,False,False,False,True
False,True,False,True,10,952.9721326724367,905.1515249408658,22.0,32.0,13.5,24.833333333333332,False,False,False,False,False,False,False,False,True,False,True,False,True
True,True,False,True,10,952.9721326724367,888.3340018894845,23.666666666666668,27.166666666666668,20.0,23.0,False,False,False,False,False,False,False,False,True,False,False,False,False
False,False,False,False,11,952.9721326724367,1036.365276301752,16.666666666666668,26.666666666666668,34.0,14.166666666666666,False,False,False,False,False,False,True,False,True,True,False,True,False
True,False,False,True,12,952.9721326724367,1025.007351001097,13.5,26.0,30.333333333333332,21.0,False,False,False,False,False,False,True,False,True,True,False,False,False
False,True,False,True,12,952.9721326724367,980.9644965547423,16.666666666666668,22.833333333333332,18.166666666666668,21.0,False,False,False,False,False,False,True,False,False,False,False,False,False
True,False,False,True,1,952.9721326724367,1053.9666878730643,19.0,26.166666666666668,17.833333333333332,14.333333333333334,False,False,False,False,False,False,False,False,True,False,True,True,False
True,False,False,True,9,952.9721326724367,1053.9666878730643,20.5,25.666666666666668,19.5,14.166666666666666,False,False,False,False,False,False,False,False,True,False,False,True,False
False,False,False,True,10,952.9721326724367,961.9814814228336,23.0,26.666666666666668,23.333333333333332,22.833333333333332,False,False,False,False,False,False,False,False,True,False,False,False,False
True,False,False,True,10,952.9721326724367,1076.5538265063985,24.333333333333332,22.666666666666668,20.333333333333332,14.833333333333334,False,False,False,False,False,True,False,False,False,False,False,True,False
True,True,False,True,10,952.9721326724367,888.3340018894845,24.5,24.5,19.666666666666668,23.5,False,False,False,False,False,True,False,False,True,False,False,False,False
False,False,False,True,11,952.9721326724367,979.7382961995212,22.833333333333332,24.0,22.666666666666668,26.666666666666668,False,False,False,False,False,False,False,False,False,False,False,False,True
False,True,False,True,11,952.9721326724367,922.6059636691656,23.5,25.333333333333332,25.833333333333332,28.0,False,False,False,False,False,False,False,False,True,True,False,False,True
False,False,False,True,12,952.9721326724367,1071.712634727573,20.833333333333332,23.5,19.333333333333332,21.833333333333332,False,False,False,False,False,False,False,False,False,False,False,False,False
True,True,False,True,1,952.9721326724367,928.0646937895297,17.166666666666668,19.833333333333332,16.166666666666668,25.5,False,False,False,False,False,False,True,False,False,False,True,False,True
True,True,False,True,1,952.9721326724367,1025.007351001097,17.666666666666668,18.666666666666668,18.833333333333332,25.833333333333332,False,False,False,False,False,False,True,False,False,False,False,False,True
True,True,False,True,9,952.9721326724367,888.3340018894845,19.5,17.166666666666668,21.166666666666668,22.0,False,False,False,False,False,False,False,True,False,False,False,False,False
False,True,False,True,9,952.9721326724367,1068.7992637049115,21.0,18.0,28.166666666666668,19.0,False,False,False,False,False,False,False,False,False,True,False,False,False
False,True,False,True,10,952.9721326724367,946.4051184618754,18.833333333333332,18.833333333333332,24.5,21.833333333333332,False,False,False,False,False,False,False,False,False,True,False,False,False
False,True,False,True,10,952.9721326724367,911.7988128822509,16.5,20.0,22.166666666666668,29.333333333333332,False,False,False,False,False,False,True,False,False,False,False,False,True
False,True,False,True,11,952.9721326724367,1033.313465888192,18.5,23.0,22.833333333333332,18.0,False,False,False,False,False,False,False,False,False,False,False,False,False
True,False,False,True,11,952.9721326724367,1053.9666878730643,21.666666666666668,22.666666666666668,22.166666666666668,24.333333333333332,False,False,False,False,False,False,False,False,False,False,False,False,True
True,True,False,True,12,952.9721326724367,1025.007351001097,22.666666666666668,22.666666666666668,22.333333333333332,22.333333333333332,False,False,False,False,False,False,False,False,False,False,False,False,False
False,True,False,True,12,952.9721326724367,974.0195567854328,20.166666666666668,16.0,20.333333333333332,21.666666666666668,False,False,False,False,False,False,False,True,False,False,False,False,False
False,True,False,True,9,952.9721326724367,1071.712634727573,17.5,25.166666666666668,21.5,19.166666666666668,False,False,False,False,False,False,True,False,True,False,False,False,False
False,False,False,True,9,1071.189207996572,1177.08966053594,25.166666666666668,19.0,26.333333333333332,29.166666666666668,False,False,False,False,False,True,False,False,False,True,False,False,True
False,True,False,False,10,1071.189207996572,974.0195567854328,23.166666666666668,22.333333333333332,22.0,25.833333333333332,False,False,False,False,False,False,False,False,False,False,False,False,True
False,True,False,True,10,1071.189207996572,979.7382961995212,28.333333333333332,20.5,24.666666666666668,25.0,False,False,False,False,False,True,False,False,False,True,False,False,True
True,True,False,True,10,1071.189207996572,1019.7978599255318,26.666666666666668,21.833333333333332,27.0,17.333333333333332,False,False,False,False,False,True,False,False,False,True,False,True,False
False,True,False,True,11,1071.189207996572,1033.313465888192,26.333333333333332,21.166666666666668,22.833333333333332,21.666666666666668,False,False,False,False,False,True,False,False,False,False,False,False,False
True,True,False,True,11,1071.189207996572,961.9814814228336,21.166666666666668,20.5,16.333333333333332,19.333333333333332,False,False,False,False,False,False,False,False,False,False,True,False,False
False,False,False,True,12,1071.189207996572,1068.7992637049115,18.833333333333332,20.0,27.833333333333332,22.5,False,False,False,False,False,False,False,False,False,True,False,False,False
False,False,False,True,1,1071.189207996572,1020.720023407636,21.166666666666668,24.333333333333332,27.5,19.666666666666668,False,False,False,False,False,False,False,False,True,True,False,False,False
True,True,False,True,1,1071.189207996572,1071.712634727573,20.666666666666668,25.333333333333332,19.833333333333332,21.833333333333332,False,False,False,False,False,False,False,False,True,False,False,False,False
False,True,False,True,9,1071.189207996572,1016.1879695783665,24.166666666666668,26.5,24.833333333333332,21.666666666666668,False,False,False,False,False,True,False,False,True,True,False,False,False
False,False,False,True,10,1071.189207996572,1107.5056271456103,25.166666666666668,22.666666666666668,32.833333333333336,19.5,False,False,False,False,False,True,False,False,False,True,False,False,False
True,True,False,True,10,1071.189207996572,1019.7978599255318,25.166666666666668,22.166666666666668,21.333333333333332,18.666666666666668,False,False,False,False,False,True,False,False,False,False,False,False,False
True,True,False,True,10,1071.189207996572,961.9814814228336,26.166666666666668,25.333333333333332,23.666666666666668,27.0,False,False,False,False,False,True,False,False,True,False,False,False,True
False,True,False,True,11,1071.189207996572,888.3340018894845,21.5,16.5,19.0,22.333333333333332,False,False,False,False,False,False,False,True,False,False,False,False,False
False,True,False,True,12,1071.189207996572,946.1797634574767,21.166666666666668,15.833333333333334,12.5,17.5,False,False,False,False,False,False,False,True,False,False,True,True,False
False,True,False,False,12,1071.189207996572,952.9721326724367,14.333333333333334,12.666666666666666,16.333333333333332,20.833333333333332,False,False,False,False,False,False,True,True,False,False,True,False,False
True,True,False,True,1,1071.189207996572,1071.712634727573,14.333333333333334,14.833333333333334,18.333333333333332,14.666666666666666,False,False,False,False,False,False,True,True,False,False,False,True,False
False,True,False,True,9,1071.189207996572,946.4051184618754,15.166666666666666,16.333333333333332,18.333333333333332,26.333333333333332,False,False,False,False,False,False,True,True,False,False,False,False,True
False,True,False,True,9,1071.189207996572,974.0195567854328,19.5,20.333333333333332,19.666666666666668,26.666666666666668,False,False,False,False,False,False,False,False,False,False,False,False,True
False,True,False,True,10,1071.189207996572,980.9644965547423,24.333333333333332,14.666666666666666,25.5,21.833333333333332,False,False,False,False,False,True,False,True,False,True,False,False,False
False,True,False,True,11,1071.189207996572,1050.066045486323,28.0,11.5,20.166666666666668,19.0,False,False,False,False,False,True,False,True,False,False,False,False,False
True,True,False,True,11,1071.189207996572,961.9814814228336,28.5,16.5,23.5,23.0,False,False,False,False,False,True,False,True,False,False,False,False,False
True,True,False,False,11,1071.189207996572,1019.7978599255318,32.5,17.0,25.5,22.0,False,False,False,False,False,True,False,True,False,True,False,False,False
False,True,False,True,12,1071.189207996572,1020.720023407636,31.666666666666668,20.166666666666668,24.0,24.833333333333332,False,False,False,False,False,True,False,False,False,False,False,False,True
False,True,False,True,12,1071.189207996572,1016.1879695783665,33.833333333333336,17.666666666666668,29.5,22.0,False,False,False,False,False,True,False,True,False,True,False,False,False
True,False,False,False,1,1071.189207996572,1071.712634727573,29.833333333333332,17.166666666666668,20.333333333333332,19.833333333333332,False,False,False,False,False,True,False,True,False,False,False,False,False
False,True,False,True,1,1071.189207996572,1177.08966053594,27.666666666666668,14.833333333333334,20.333333333333332,15.0,False,False,False,False,False,True,False,True,False,False,False,True,False
False,True,False,True,9,1071.189207996572,963.5834565372198,25.5,19.333333333333332,27.666666666666668,19.5,False,False,False,False,False,True,False,False,False,True,False,False,False
False,True,False,True,9,1107.5056271456103,1071.712634727573,29.666666666666668,20.5,23.666666666666668,27.5,False,False,False,False,False,True,False,False,False,False,False,False,True
False,True,False,True,9,1107.5056271456103,911.7988128822509,27.0,18.166666666666668,20.5,26.166666666666668,False,False,False,False,False,True,False,False,False,False,False,False,True
False,True,False,True,10,1107.5056271456103,946.4051184618754,29.166666666666668,14.166666666666666,22.666666666666668,32.333333333333336,False,False,False,False,False,True,False,True,False,False,False,False,True
True,True,False,True,10,1107.5056271456103,1016.1879695783665,35.5,14.333333333333334,20.166666666666668,30.333333333333332,False,False,False,False,False,True,False,True,False,False,False,False,True
True,True,False,True,11,1107.5056271456103,974.0195567854328,26.833333333333332,22.0,33.5,19.5,False,False,False,False,False,True,False,False,False,True,False,False,False
True,True,False,False,12,1107.5056271456103,1036.365276301752,22.166666666666668,16.333333333333332,28.5,10.0,False,True,False,False,False,False,False,True,False,True,False,True,False
False,True,False,True,12,1107.5056271456103,888.3340018894845,26.5,20.833333333333332,17.666666666666668,25.666666666666668,True,False,False,False,False,True,False,False,False,False,True,False,True
False,True,False,True,1,1107.5056271456103,952.9721326724367,26.833333333333332,17.166666666666668,19.166666666666668,23.5,True,False,False,False,False,True,False,True,False,False,False,False,False
True,True,False,True,1,1107.5056271456103,905.1515249408658,26.166666666666668,17.833333333333332,18.5,28.333333333333332,False,True,False,False,False,True,False,True,False,False,False,False,True
True,True,False,False,1,1107.5056271456103,1036.365276301752,32.333333333333336,18.333333333333332,23.833333333333332,26.666666666666668,True,False,False,False,False,True,False,False,False,False,False,False,True
False,True,False,False,9,1107.5056271456103,970.6497656149076,35.166666666666664,16.833333333333332,20.833333333333332,21.0,False,False,False,False,False,True,False,True,False,False,False,False,False
False,True,False,True,10,1107.5056271456103,1071.712634727573,31.333333333333332,17.166666666666668,16.333333333333332,28.333333333333332,False,False,False,False,False,True,False,True,False,False,True,False,True
False,True,False,True,10,1107.5056271456103,1068.7992637049115,28.666666666666668,14.666666666666666,18.5,23.333333333333332,False,False,False,False,False,True,False,True,False,False,False,False,False
False,True,False,True,11,1107.5056271456103,1033.313465888192,26.5,18.833333333333332,28.0,22.666666666666668,False,False,False,False,False,True,False,False,False,True,False,False,False
False,True,False,True,11,1107.5056271456103,961.9814814228336,27.833333333333332,19.333333333333332,22.5,29.0,False,False,False,False,False,True,False,False,False,False,False,False,True
True,True,False,True,12,1107.5056271456103,905.1515249408658,25.0,20.5,17.5,17.666666666666668,False,False,False,False,False,True,False,False,False,False,True,True,False
True,True,False,False,12,1107.5056271456103,1016.1879695783665,27.5,22.0,27.833333333333332,25.333333333333332,False,False,False,False,False,True,False,False,False,True,False,False,True
True,True,False,True,1,1107.5056271456103,1036.365276301752,29.0,18.666666666666668,20.833333333333332,24.166666666666668,False,False,False,False,False,True,False,False,False,False,False,False,True
True,True,False,True,1,1107.5056271456103,1016.1879695783665,30.0,19.666666666666668,21.5,24.0,True,False,False,False,False,True,False,False,False,False,False,False,False
False,True,False,True,1,1107.5056271456103,1019.7978599255318,27.666666666666668,22.5,26.166666666666668,15.666666666666666,True,False,False,True,False,True,False,False,False,True,False,True,False
False,True,False,True,9,1107.5056271456103,963.5834565372198,28.0,21.0,19.0,26.5,False,False,False,False,False,True,False,False,False,False,False,False,True
True,True,False,True,10,1107.5056271456103,1016.1879695783665,30.5,18.833333333333332,32.0,26.5,False,False,False,False,False,True,False,False,False,True,False,False,True
False,True,False,True,10,1107.5056271456103,901.115105782969,28.166666666666668,17.833333333333332,20.833333333333332,21.5,False,False,False,False,False,True,False,True,False,False,False,False,False
False,True,False,True,10,1107.5056271456103,916.5085964025061,28.833333333333332,14.833333333333334,11.833333333333334,27.833333333333332,False,False,False,False,False,True,False,True,False,False,True,False,True
False,True,False,False,10,1107.5056271456103,1025.007351001097,28.0,17.333333333333332,16.833333333333332,18.5,False,False,False,False,False,True,False,True,False,False,True,False,False
False,True,False,False,11,1107.5056271456103,946.1797634574767,20.5,21.5,21.166666666666668,21.0,False,False,False,False,False,False,False,False,False,False,False,False,False
True,True,False,True,11,1107.5056271456103,905.1515249408658,22.5,18.333333333333332,14.666666666666666,20.0,False,False,False,False,False,False,False,False,False,False,True,False,False
False,True,False,True,12,1107.5056271456103,1065.4695872311397,26.166666666666668,19.666666666666668,35.166666666666664,19.333333333333332,False,False,False,False,False,True,False,False,False,True,False,False,False
True,True,False,True,12,1107.5056271456103,1036.365276301752,28.0,18.833333333333332,15.333333333333334,18.5,False,False,False,False,False,True,False,False,False,False,True,False,False
False,True,False,False,1,1107.5056271456103,1071.712634727573,25.666666666666668,16.833333333333332,21.5,21.0,True,False,False,False,False,True,False,True,False,False,False,False,False
False,True,False,True,1,1107.5056271456103,1177.08966053594,26.333333333333332,18.5,22.0,16.166666666666668,True,False,False,False,False,True,False,False,False,False,False,True,False
False,True,False,True,9,1107.5056271456103,928.0646937895297,26.833333333333332,21.5,25.333333333333332,28.0,False,False,False,False,False,True,False,False,False,True,False,False,True
False,True,False,True,9,888.3340018894845,905.1515249408658,19.333333333333332,24.0,17.5,25.666666666666668,False,False,False,False,False,False,False,False,False,False,True,False,True
True,False,False,True,9,888.3340018894845,1053.9666878730643,19.166666666666668,20.5,28.5,18.0,False,False,False,False,False,False,False,False,False,True,False,False,False
False,True,False,True,10,888.3340018894845,1056.1827456266903,20.333333333333332,20.0,21.5,24.0,False,False,False,False,False,False,False,False,False,False,False,False,False
False,False,False,True,10,888.3340018894845,1033.313465888192,23.833333333333332,20.166666666666668,24.5,22.833333333333332,False,False,False,False,False,False,False,False,False,True,False,False,False
False,False,False,True,11,888.3340018894845,1036.365276301752,17.0,25.5,29.333333333333332,19.833333333333332,False,False,False,False,False,False,True,False,True,True,False,False,False
False,True,False,True,11,888.3340018894845,911.7988128822509,18.5,22.166666666666668,18.5,24.166666666666668,False,False,False,False,False,False,False,False,False,False,False,False,True
True,True,False,True,12,888.3340018894845,952.9721326724367,18.5,22.666666666666668,16.166666666666668,26.333333333333332,False,False,False,False,False,False,False,False,False,False,True,False,True
True,False,False,True,12,888.3340018894845,1025.007351001097,17.666666666666668,27.0,27.166666666666668,16.666666666666668,False,False,False,False,False,False,True,False,True,True,False,True,False
False,True,False,True,9,888.3340018894845,961.9814814228336,15.333333333333334,29.5,20.166666666666668,21.333333333333332,False,False,False,False,False,False,True,False,True,False,False,False,False
True,False,False,True,9,888.3340018894845,1053.9666878730643,15.833333333333334,25.0,17.0,19.666666666666668,False,False,False,False,False,False,True,False,True,False,True,False,False
True,True,False,True,10,888.3340018894845,928.0646937895297,17.5,24.0,21.5,29.166666666666668,False,False,False,False,False,False,True,False,False,False,False,False,True
True,False,False,True,10,888.3340018894845,1076.5538265063985,18.333333333333332,27.166666666666668,20.833333333333332,13.5,False,False,False,False,False,False,False,False,True,False,False,True,False
True,False,False,True,10,888.3340018894845,1025.007351001097,16.666666666666668,20.5,17.5,20.166666666666668,False,False,False,False,False,False,True,False,False,False,True,False,False
True,False,False,False,11,888.3340018894845,952.9721326724367,21.0,26.333333333333332,21.5,24.833333333333332,False,False,False,False,False,False,False,False,True,False,False,False,True
False,False,False,True,11,888.3340018894845,946.1797634574767,21.166666666666668,20.0,13.666666666666666,19.0,False,False,False,False,False,False,False,False,False,False,True,False,False
